"PMID"	"Title"	"YearPubmed"	"MonthPubmed"	"DayPubmed"	"Date"	"country"	"iso"	"chloroquine"	"hydroxychloroquine"	"remdesivir"	"ritonavir"	"lopinavir"	"favipiravir"	"azithromycin"	"tocilizumab"	"antivirals"	"interferon"	"antibodies"	"vaccine"	"Inst"	"lat"	"long"
"25357"	32343609	"Reply to &quot;Clinical Features and Chest CT Manifestations of Coronavirus Disease (COVID-19)&quot;."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25358"	32343608	"Reply to &quot;Radiologic Findings of Coronavirus Disease (COVID-19): Clinical Correlation Is Recommended&quot;."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25360"	32343598	"ANNALS EXPRESS: Serological tests for Covid-19 antibodies: limitations must be recognised."	2020	4	29	2020-04-29	""	""	0	0	0	0	0	0	0	0	0	0	1	0	""	NA	NA
"25361"	32343593	"Covid-19, Coronavirus, SARS-CoV-2 and the small bowel."	2020	4	29	2020-04-29	"Germany"	"DE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25364"	32343514	"Staffing with disease-based epidemiologic indices may reduce shortage of intensive care unit staff during the COVID-19 pandemic."	2020	4	29	2020-04-29	"Switzerland"	"CH"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25365"	32343510	"COVID-19: are T lymphocytes simply watching?"	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25367"	32343505	"Covid-19 - A Reminder to Reason."	2020	4	29	2020-04-29	"Israel"	"IL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25368"	32343504	"Large-Vessel Stroke as a Presenting Feature of Covid-19 in the Young."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25369"	32343503	"Allocating Medical Resources in the Time of Covid-19. Reply."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25372"	32343502	"Allocating Medical Resources in the Time of Covid-19."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25373"	32343501	"Allocating Medical Resources in the Time of Covid-19."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25375"	32343500	"Allocating Medical Resources in the Time of Covid-19."	2020	4	29	2020-04-29	"United Kingdom"	"GB"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25376"	32343499	"Allocating Medical Resources in the Time of Covid-19."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25378"	32343498	"Cancer Management in India during Covid-19."	2020	4	29	2020-04-29	"India"	"IN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25379"	32343497	"Reduced Rate of Hospital Admissions for ACS during Covid-19 Outbreak in Northern Italy."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25400"	32343458	"Optimizing your telemedicine visit during the COVID-19 pandemic: Practice guidelines for patients with head and neck cancer."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25402"	32343454	"Salivary gland disease in the era of COVID-19 pandemic."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25407"	32343454	"Salivary gland disease in the era of COVID-19 pandemic."	2020	4	29	2020-04-29	"Switzerland"	"CH"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25408"	32343444	"Special considerations for elderly patients with head and neck cancer during the COVID-19 pandemic."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25409"	32343429	"Elevated Interleukin-6 and Severe COVID-19: A Meta-Analysis."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	1	1	0	1	0	""	NA	NA
"25411"	32343428	"Three Taiwan's domestic family cluster infections of coronavirus disease 2019."	2020	4	29	2020-04-29	"Taiwan"	"TW"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25415"	32343423	"A Novel Plan to Deal with SARS-CoV-2 and COVID-19 Disease."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25416"	32343419	"The application of Temporary Ark Hospitals in controlling COVID-19 spread: the experiences of one Temporary Ark Hospital, Wuhan, China."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25420"	32343415	"Long-term Coexistence of SARS-CoV-2 with Antibody Response in COVID-19 Patients."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	1	0	""	NA	NA
"25422"	32343413	"Letter to the Editor: Lipemic serum in patients with COVID-19 undergoing treatment."	2020	4	29	2020-04-29	"Brunei"	"BN"	0	0	0	1	1	0	0	1	1	0	0	0	""	NA	NA
"25426"	32343410	"COVID-19 in Tuberculosis patients: a report of three cases."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25429"	32343410	"COVID-19 in Tuberculosis patients: a report of three cases."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25434"	32343396	"Covid-19 may present with acute abdominal pain."	2020	4	29	2020-04-29	"Norway"	"NO"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25439"	32343395	"Typically Atypical: COVID-19 Presenting as a Fall in an Older Adult."	2020	4	29	2020-04-29	"Canada"	"CA"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25442"	32343394	"Examining Older Adult Cognitive Status in the Time of COVID-19."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25446"	32343368	"Is the use of laparoscopy in a COVID-19 epidemic free of risk?"	2020	4	29	2020-04-29	"France"	"FR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25448"	32343366	"Post-Acute Care Preparedness in a COVID-19 World."	2020	4	29	2020-04-29	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25449"	32343366	"Post-Acute Care Preparedness in a COVID-19 World."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25451"	32343365	"Canadian Geriatrics In The Time Of Covid-19."	2020	4	29	2020-04-29	"Canada"	"CA"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25456"	32343363	"A Health System Response to COVID-19 in Long Term Care and Post-Acute Care: A Three-Phase Approach."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25459"	32343362	"COVID-19 Preparedness in Nursing Homes in the Midst of the Pandemic."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25464"	32343358	"Immunoglobulins or convalescent plasma to tackle COVID-19: buying time to save lives - current situation and perspectives."	2020	4	29	2020-04-29	"Switzerland"	"CH"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25465"	32343357	"The global COVID-19 response must include refugees and migrants."	2020	4	29	2020-04-29	"Switzerland"	"CH"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25466"	32343357	"The global COVID-19 response must include refugees and migrants."	2020	4	29	2020-04-29	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25467"	32343357	"The global COVID-19 response must include refugees and migrants."	2020	4	29	2020-04-29	"Denmark"	"DK"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25468"	32343357	"The global COVID-19 response must include refugees and migrants."	2020	4	29	2020-04-29	"Australia"	"AU"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25469"	32343355	"COVID-19 in Prisons and Jails in the United States."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25472"	32343342	"The COVID-19 Global Pandemic: Implications for People With Schizophrenia and Related Disorders."	2020	4	29	2020-04-29	"Canada"	"CA"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25474"	32343340	"Letter: Neurosurgical Management of Spinal Pathology Via Telemedicine During the COVID-19 Pandemic: Early Experience and Unique Challenges."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25475"	32343300	"Pediatric Microlaryngoscopy and Bronchoscopy in the COVID-19 Era."	2020	4	29	2020-04-29	"Australia"	"AU"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25477"	32343299	"Negative-Pressure Aerosol Cover for COVID-19 Tracheostomy."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25478"	32343298	"Leveraging COVID-19-Inspired Changes to Advance Otolaryngology-Here to Stay."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25487"	32343244	"Estimates of the Potential Impact of the COVID-19 Pandemic on Sexual and Reproductive Health In Low- and Middle-Income Countries."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25491"	32343223	"Fatal Invasive Aspergillosis and Coronavirus Disease in an Immunocompetent Patient."	2020	4	29	2020-04-29	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25492"	32343222	"Evaluating the Effectiveness of Social Distancing Interventions to Delay or Flatten the Epidemic Curve of Coronavirus Disease."	2020	4	29	2020-04-29	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25493"	32343162	"Conducting Clinical Trials During the COVID-19 Pandemic."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25496"	32343152	"ABO blood group predisposes to COVID-19 severity and cardiovascular diseases."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25497"	32343122	"Updates on What ACS Reported: Emerging Evidences of COVID-19 with Nervous System Involvement."	2020	4	29	2020-04-29	"Pakistan"	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25498"	32343118	"Guidance for management of cancer surgery during the COVID-19 pandemic."	2020	4	29	2020-04-29	"Canada"	"CA"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25499"	32343116	"Lifesaving cancer surgeries need to be managed appropriately during the COVID-19 pandemic."	2020	4	29	2020-04-29	"Canada"	"CA"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25500"	32343086	"Pandemic Uncertainty: Considerations for Nephrology Nurses."	2020	4	29	2020-04-29	"Canada"	"CA"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25501"	32343086	"Pandemic Uncertainty: Considerations for Nephrology Nurses."	2020	4	29	2020-04-29	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25502"	32343085	"Caring for Nephrology Patients and Staff During the COVID-19 Pandemic: Experiences of the Northwest Kidney Centers."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25504"	32343085	"Caring for Nephrology Patients and Staff During the COVID-19 Pandemic: Experiences of the Northwest Kidney Centers."	2020	4	29	2020-04-29	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25507"	32343049	"Chronic cutaneous ulcers management in dermatologic department during COVID-19 era."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25508"	32343036	"Cats under the shadow of the SARS-CoV-2 pandemic."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25510"	32343013	"Respiratory and pulmonary complications in head and neck cancer patients: An evidence-based review for the COVID-19 era."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25513"	32342998	"American Geriatrics Society (AGS) Policy Brief: COVID-19 and Assisted Living Facilities."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25514"	32342979	"Association between regional selenium status and reported outcome of COVID-19 cases in China."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25515"	32342979	"Association between regional selenium status and reported outcome of COVID-19 cases in China."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25516"	32342979	"Association between regional selenium status and reported outcome of COVID-19 cases in China."	2020	4	29	2020-04-29	"United Kingdom"	"GB"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25519"	32342928	"Upper respiratory tract sampling in COVID-19."	2020	4	29	2020-04-29	"Malaysia"	"MY"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25520"	32342927	"Diagnostic performance of COVID-19 serology assays."	2020	4	29	2020-04-29	"Malaysia"	"MY"	0	0	0	0	0	0	0	0	0	0	1	0	""	NA	NA
"25521"	32342926	"Properties of Coronavirus and SARS-CoV-2."	2020	4	29	2020-04-29	"Malaysia"	"MY"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25522"	32342925	"Challenges of Covid-19 testing."	2020	4	29	2020-04-29	"Malaysia"	"MY"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25523"	32342881	"COVID-19 and gynecological cancers: A Moroccan point-of-view."	2020	4	29	2020-04-29	"Morocco"	"MA"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25524"	32342880	"Prevention and control measure to avoid cross infection during radiotherapy in coronavirus disease 2019 (COVID-19) epidemic in Wuhan, China."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25526"	32342879	"COVID-19 and radiation induced pneumonitis: overlapping clinical features of different diseases."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25529"	32342878	"Recommendations on the use of radiation therapy in managing patients with gastrointestinal malignancies in the era of COVID-19."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25530"	32342878	"Recommendations on the use of radiation therapy in managing patients with gastrointestinal malignancies in the era of COVID-19."	2020	4	29	2020-04-29	"Belgium"	"BE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25531"	32342878	"Recommendations on the use of radiation therapy in managing patients with gastrointestinal malignancies in the era of COVID-19."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25532"	32342878	"Recommendations on the use of radiation therapy in managing patients with gastrointestinal malignancies in the era of COVID-19."	2020	4	29	2020-04-29	"Canada"	"CA"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25533"	32342878	"Recommendations on the use of radiation therapy in managing patients with gastrointestinal malignancies in the era of COVID-19."	2020	4	29	2020-04-29	"France"	"FR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25534"	32342878	"Recommendations on the use of radiation therapy in managing patients with gastrointestinal malignancies in the era of COVID-19."	2020	4	29	2020-04-29	"United Kingdom"	"GB"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25537"	32342877	"Implications for cancer care in iran during COVID-19 pandemic."	2020	4	29	2020-04-29	"Iran"	"IR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25539"	32342876	"Radiotherapy imaging: an unexpected ally in fighting COVID 19 pandemic."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25541"	32342874	"Low dose radiation therapy for COVID-19 pneumonia: a double-edged sword."	2020	4	29	2020-04-29	"Iran"	"IR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25543"	32342873	"Navigating the challenges of the COVID-19 outbreak: perspectives from the radiation oncology service in singapore."	2020	4	29	2020-04-29	"Singapore"	"SG"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25547"	32342872	"A rapid review of evidence and recommendations from the SIOPE Radiation Oncology working group to help mitigate for reduced paediatric radiotherapy capacity during the COVID-19 pandemic or other crises."	2020	4	29	2020-04-29	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25548"	32342872	"A rapid review of evidence and recommendations from the SIOPE Radiation Oncology working group to help mitigate for reduced paediatric radiotherapy capacity during the COVID-19 pandemic or other crises."	2020	4	29	2020-04-29	"United Kingdom"	"GB"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25549"	32342872	"A rapid review of evidence and recommendations from the SIOPE Radiation Oncology working group to help mitigate for reduced paediatric radiotherapy capacity during the COVID-19 pandemic or other crises."	2020	4	29	2020-04-29	"Germany"	"DE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25551"	32342872	"A rapid review of evidence and recommendations from the SIOPE Radiation Oncology working group to help mitigate for reduced paediatric radiotherapy capacity during the COVID-19 pandemic or other crises."	2020	4	29	2020-04-29	"France"	"FR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25554"	32342872	"A rapid review of evidence and recommendations from the SIOPE Radiation Oncology working group to help mitigate for reduced paediatric radiotherapy capacity during the COVID-19 pandemic or other crises."	2020	4	29	2020-04-29	"Denmark"	"DK"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25555"	32342872	"A rapid review of evidence and recommendations from the SIOPE Radiation Oncology working group to help mitigate for reduced paediatric radiotherapy capacity during the COVID-19 pandemic or other crises."	2020	4	29	2020-04-29	"Austria"	"AT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25558"	32342872	"A rapid review of evidence and recommendations from the SIOPE Radiation Oncology working group to help mitigate for reduced paediatric radiotherapy capacity during the COVID-19 pandemic or other crises."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25560"	32342872	"A rapid review of evidence and recommendations from the SIOPE Radiation Oncology working group to help mitigate for reduced paediatric radiotherapy capacity during the COVID-19 pandemic or other crises."	2020	4	29	2020-04-29	"Belgium"	"BE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25561"	32342871	"Is low dose radiation therapy a potential treatment for COVID-19 pneumonia?"	2020	4	29	2020-04-29	"Canada"	"CA"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25563"	32342870	"Radiotherapy Workflow and Protection Procedures During the Coronavirus Disease 2019 (COVID-19) Outbreak: Experience of the Hubei Cancer Hospital in Wuhan, China."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25564"	32342870	"Radiotherapy Workflow and Protection Procedures During the Coronavirus Disease 2019 (COVID-19) Outbreak: Experience of the Hubei Cancer Hospital in Wuhan, China."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25566"	32342869	"Can we prevent COVID-19 from causing victims among uninfected cancer patients?"	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25570"	32342868	"COVID-19, radiotherapy and cancer."	2020	4	29	2020-04-29	"Thailand"	"TH"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25571"	32342868	"COVID-19, radiotherapy and cancer."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25572"	32342867	"Breakthrough of COVID-19 using radiotherapy treatment modalities."	2020	4	29	2020-04-29	"India"	"IN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25575"	32342866	"Cancer patients in covid-19 era: swimming against the tide."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25577"	32342865	"Covid-19 outbreak in a major radiation oncology department; which lessons should be taken?"	2020	4	29	2020-04-29	"Turkey"	"TR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25579"	32342864	"Bracing for impact with new 4R's in the COVID-19 pandemic- a provincial thoracic radiation oncology consensus."	2020	4	29	2020-04-29	"Canada"	"CA"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25581"	32342863	"Practice recommendations for lung cancer radiotherapy during the COVID-19 pandemic: An ESTRO-ASTRO consensus statement."	2020	4	29	2020-04-29	"Switzerland"	"CH"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25582"	32342863	"Practice recommendations for lung cancer radiotherapy during the COVID-19 pandemic: An ESTRO-ASTRO consensus statement."	2020	4	29	2020-04-29	"Germany"	"DE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25583"	32342863	"Practice recommendations for lung cancer radiotherapy during the COVID-19 pandemic: An ESTRO-ASTRO consensus statement."	2020	4	29	2020-04-29	"Canada"	"CA"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25584"	32342863	"Practice recommendations for lung cancer radiotherapy during the COVID-19 pandemic: An ESTRO-ASTRO consensus statement."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25586"	32342863	"Practice recommendations for lung cancer radiotherapy during the COVID-19 pandemic: An ESTRO-ASTRO consensus statement."	2020	4	29	2020-04-29	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25587"	32342863	"Practice recommendations for lung cancer radiotherapy during the COVID-19 pandemic: An ESTRO-ASTRO consensus statement."	2020	4	29	2020-04-29	"Poland"	"PL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25588"	32342863	"Practice recommendations for lung cancer radiotherapy during the COVID-19 pandemic: An ESTRO-ASTRO consensus statement."	2020	4	29	2020-04-29	"United Kingdom"	"GB"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25595"	32342863	"Practice recommendations for lung cancer radiotherapy during the COVID-19 pandemic: An ESTRO-ASTRO consensus statement."	2020	4	29	2020-04-29	"France"	"FR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25596"	32342863	"Practice recommendations for lung cancer radiotherapy during the COVID-19 pandemic: An ESTRO-ASTRO consensus statement."	2020	4	29	2020-04-29	"Belgium"	"BE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25597"	32342863	"Practice recommendations for lung cancer radiotherapy during the COVID-19 pandemic: An ESTRO-ASTRO consensus statement."	2020	4	29	2020-04-29	"Sweden"	"SE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25599"	32342863	"Practice recommendations for lung cancer radiotherapy during the COVID-19 pandemic: An ESTRO-ASTRO consensus statement."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25610"	32342863	"Practice recommendations for lung cancer radiotherapy during the COVID-19 pandemic: An ESTRO-ASTRO consensus statement."	2020	4	29	2020-04-29	"Austria"	"AT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25612"	32342862	"Practice recommendations for lung cancer radiotherapy during the COVID-19 pandemic: An ESTRO-ASTRO consensus statement."	2020	4	29	2020-04-29	"Germany"	"DE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
